date,actual_AQI,predicted_AQI,error,absolute_error,squared_error,actual_category,predicted_category,category_correct,horizon,model
2025-06-22,83.0,79.6992748265099,-3.3007251734900933,3.3007251734900933,10.894786670911207,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-06-23,93.0,82.19668217754798,-10.803317822452016,10.803317822452016,116.71167597290936,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-06-24,94.0,91.90924514816957,-2.0907548518304253,2.0907548518304253,4.371255850452464,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-06-25,94.0,96.10204921360393,2.1020492136039337,2.1020492136039337,4.4186108964129165,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-06-26,98.0,99.92090225450082,1.9209022545008168,1.9209022545008168,3.6898654713463204,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-06-27,98.0,94.45536006437612,-3.544639935623877,3.544639935623877,12.564472273219645,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-06-28,77.0,87.60748727673692,10.607487276736919,10.607487276736919,112.51878632613561,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-06-29,79.0,78.21755322423837,-0.7824467757616276,0.7824467757616276,0.6122229568997667,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-06-30,79.0,88.93667296857868,9.936672968578677,9.936672968578677,98.73746968448216,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-01,77.0,81.5263325344179,4.526332534417904,4.526332534417904,20.487686212130004,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-02,85.0,83.16393826266828,-1.8360617373317183,1.8360617373317183,3.3711227032935676,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-03,88.0,90.42740109881694,2.4274010988169437,2.4274010988169437,5.8922760945377055,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-04,96.0,93.7439670976213,-2.2560329023787062,2.2560329023787062,5.089684456615289,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-05,96.0,100.32000753942526,4.320007539425262,4.320007539425262,18.662465140691108,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-07-06,97.0,93.26635745287201,-3.7336425471279853,3.7336425471279853,13.94008666972435,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-07,98.0,108.16886032056154,10.168860320561535,10.168860320561535,103.40572021909085,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-07-08,99.0,101.94695648404797,2.9469564840479734,2.9469564840479734,8.684552518872394,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-07-09,95.0,94.27593517306494,-0.7240648269350629,0.7240648269350629,0.5242698736045026,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-10,94.0,101.16810320777637,7.168103207776369,7.168103207776369,51.38170359733387,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-07-11,86.0,91.39457934674707,5.394579346747065,5.394579346747065,29.101486328349992,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-12,81.0,91.1891096294263,10.189109629426298,10.189109629426298,103.81795504046771,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-13,81.0,89.19044214016967,8.190442140169665,8.190442140169665,67.08334245146705,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-14,88.0,88.20087559964674,0.20087559964673574,0.20087559964673574,0.04035100653343566,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-15,91.0,91.99238419519855,0.9923841951985537,0.9923841951985537,0.9848263908798811,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-16,89.0,83.70454908204874,-5.295450917951257,5.295450917951257,28.04180042443081,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-17,86.0,84.42469760153858,-1.5753023984614174,1.5753023984614174,2.481577646598294,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-18,82.0,85.44495143879546,3.4449514387954565,3.4449514387954565,11.867690415658886,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-19,81.0,88.4557858995889,7.4557858995889035,7.4557858995889035,55.58874338050872,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-20,86.0,89.09076364743083,3.0907636474308333,3.0907636474308333,9.552819924279948,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-21,89.0,91.11449669697117,2.114496696971173,2.114496696971173,4.4710962815020014,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-22,85.0,84.48458856967858,-0.5154114303214214,0.5154114303214214,0.2656489425059735,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-23,82.0,82.88632924611804,0.8863292461180379,0.8863292461180379,0.7855795325241693,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-24,83.0,87.99678282822981,4.9967828282298115,4.9967828282298115,24.967838632492313,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-25,82.0,87.09597242421944,5.09597242421944,5.09597242421944,25.968934948404954,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-26,86.0,92.19251787054498,6.192517870544975,6.192517870544975,38.34727757701887,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-27,82.0,90.33102876119327,8.331028761193267,8.331028761193267,69.4060402198294,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-28,75.0,84.3951092177925,9.395109217792495,9.395109217792495,88.2680772142495,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-29,79.0,74.99554155861334,-4.00445844138666,4.00445844138666,16.035687408792878,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-30,84.0,80.51477530984212,-3.485224690157878,3.485224690157878,12.146791140886076,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-07-31,84.0,85.66478212130764,1.6647821213076384,1.6647821213076384,2.7714995114255605,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-01,77.0,79.59291532523024,2.592915325230237,2.592915325230237,6.723209883813826,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-02,74.0,80.97912652150048,6.979126521500476,6.979126521500476,48.708207003111326,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-03,72.0,79.49202768627818,7.492027686278178,7.492027686278178,56.13047885195874,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-04,69.0,72.6982182664056,3.698218266405604,3.698218266405604,13.676818345976072,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-05,72.0,73.123042508216,1.1230425082160025,1.1230425082160025,1.26122447526009,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-06,74.0,73.80398636663662,-0.1960136333633784,0.1960136333633784,0.03842134446431293,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-07,74.0,74.29156099088962,0.2915609908896215,0.2915609908896215,0.08500781140853796,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-08,68.0,71.2096436859859,3.2096436859858954,3.2096436859858954,10.301812590989126,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-09,69.0,70.02796234231909,1.0279623423190856,1.0279623423190856,1.0567065772261408,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-10,71.0,74.73012877496913,3.730128774969131,3.730128774969131,13.913860677852712,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-11,70.0,74.69722878402743,4.6972287840274305,4.6972287840274305,22.063958249495812,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-12,75.0,73.01916247435673,-1.9808375256432669,1.9808375256432669,3.9237173029965398,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-13,75.0,75.92490516655386,0.9249051665538559,0.9249051665538559,0.8554495671180159,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-14,84.0,79.04356844532325,-4.956431554676755,4.956431554676755,24.56621375619543,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-15,86.0,96.03886560686762,10.038865606867617,10.038865606867617,100.77882267274953,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-16,86.0,99.42880489303943,13.428804893039427,13.428804893039427,180.33280085531965,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-17,116.0,93.9449781799094,-22.0550218200906,22.0550218200906,486.4239874846726,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+1,SVR + StandardScaler + Recency
2025-08-18,86.0,97.20798854642004,11.20798854642004,11.20798854642004,125.6190072566828,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-19,115.0,92.54712302665308,-22.452876973346918,22.452876973346918,504.13168438025224,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+1,SVR + StandardScaler + Recency
2025-08-20,93.0,101.54139686939354,8.541396869393537,8.541396869393537,72.95546048048573,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-08-21,86.0,96.04808876024249,10.048088760242493,10.048088760242493,100.96408773371152,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-22,81.0,97.95793568193585,16.95793568193585,16.95793568193585,287.5715825926731,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-23,81.0,96.69656430399564,15.696564303995643,15.696564303995643,246.38213094947022,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-24,75.0,92.19153315656742,17.191533156567417,17.191533156567417,295.5488122733568,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-25,83.0,84.42163372337555,1.4216337233755496,1.4216337233755496,2.0210424434386285,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-26,86.0,89.84278325129927,3.8427832512992666,3.8427832512992666,14.766983116466163,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-27,88.0,84.33846058080402,-3.661539419195975,3.661539419195975,13.406870918326,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-28,95.0,90.38969640375512,-4.610303596244876,4.610303596244876,21.254899249548433,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-29,111.0,101.7598952332854,-9.240104766714595,9.240104766714595,85.37953609986177,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-30,110.0,115.58533354469864,5.585333544698642,5.585333544698642,31.195950805535897,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-08-31,87.0,94.03390360089439,7.033903600894391,7.033903600894391,49.475799866675075,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-01,81.0,82.46205508998635,1.4620550899863503,1.4620550899863503,2.137605086154995,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-02,92.0,87.03571814359304,-4.964281856406956,4.964281856406956,24.64409434985129,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-03,92.0,97.4862624061626,5.486262406162595,5.486262406162595,30.099075189272988,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-04,84.0,93.07602162751942,9.076021627519424,9.076021627519424,82.37416858320033,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-05,85.0,86.2059960721793,1.2059960721793033,1.2059960721793033,1.4544265261119074,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-06,84.0,87.82817353315725,3.828173533157255,3.828173533157255,14.6549125999657,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-07,82.0,83.49408212035127,1.4940821203512655,1.4940821203512655,2.2322813823533334,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-08,83.0,89.68511643448323,6.685116434483234,6.685116434483234,44.69078174259783,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-09,73.0,79.32750618754633,6.327506187546334,6.327506187546334,40.03733455343714,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-10,73.0,76.63875000197687,3.6387500019768737,3.6387500019768737,13.240501576886698,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-11,65.0,75.37799852580757,10.37799852580757,10.37799852580757,107.70285340166409,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-12,61.0,75.54906460785128,14.549064607851278,14.549064607851278,211.67528096343068,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-13,59.0,77.65762035957685,18.657620359576853,18.657620359576853,348.1067974820967,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-14,59.0,76.43662921221616,17.43662921221616,17.43662921221616,304.03603828431,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-15,64.0,72.9026539741816,8.902653974181604,8.902653974181604,79.2572477840115,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-16,76.0,74.23709729085557,-1.7629027091444271,1.7629027091444271,3.1078259619087607,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-17,84.0,83.62422837486108,-0.37577162513892404,0.37577162513892404,0.14120431425954805,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-18,88.0,94.49703038426567,6.4970303842656705,6.4970303842656705,42.211403814071325,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-19,87.0,100.75213647938139,13.752136479381392,13.752136479381392,189.1212577475324,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-09-20,83.0,94.68867551884153,11.688675518841535,11.688675518841535,136.62513538476543,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-21,79.0,91.84715033923845,12.847150339238453,12.847150339238453,165.0492718389947,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-22,71.0,79.59252049045986,8.592520490459862,8.592520490459862,73.83140837897258,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-23,74.0,74.84279383621622,0.8427938362162166,0.8427938362162166,0.710301450364047,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-24,80.0,79.736552211201,-0.26344778879899877,0.26344778879899877,0.06940473742308187,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-25,91.0,86.08100816814908,-4.918991831850917,4.918991831850917,24.19648064181604,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-26,89.0,95.67055376399563,6.670553763995628,6.670553763995628,44.49628751835623,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-27,79.0,85.63376686318995,6.633766863189948,6.633766863189948,44.006862795157,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-28,122.0,90.42122604128537,-31.578773958714635,31.578773958714635,997.2189647355935,Unhealthy for Sensitive Groups,Moderate,False,AQI_t+1,SVR + StandardScaler + Recency
2025-09-29,101.0,108.53770657886021,7.53770657886021,7.53770657886021,56.81702046899248,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-09-30,90.0,102.3056304186344,12.305630418634394,12.305630418634394,151.4285400000201,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-10-01,64.0,86.69102669211114,22.691026692111137,22.691026692111137,514.8826923421001,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-02,56.0,80.44461026664821,24.444610266648212,24.444610266648212,597.5389710883231,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-03,58.0,77.03500261958888,19.03500261958888,19.03500261958888,362.33132472775554,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-04,61.0,81.73227500051638,20.73227500051638,20.73227500051638,429.8272266970365,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-05,96.0,84.5377683114172,-11.462231688582804,11.462231688582804,131.38275528275182,Moderate,Moderate,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-06,101.0,118.48206911001031,17.482069110010315,17.482069110010315,305.62274036717685,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-07,124.0,125.26114028615049,1.2611402861504928,1.2611402861504928,1.5904748213517468,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-08,118.0,125.05673066641165,7.056730666411653,7.056730666411653,49.79744769827465,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-09,113.0,107.50186796330269,-5.498132036697314,5.498132036697314,30.22945589295735,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-10,115.0,103.19412425755412,-11.805875742445878,11.805875742445878,139.378702046072,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-11,135.0,115.60632942788824,-19.39367057211176,19.39367057211176,376.1144582595936,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-12,114.0,122.39408360849382,8.394083608493816,8.394083608493816,70.46063962638455,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-13,126.0,122.94715017186218,-3.0528498281378234,3.0528498281378234,9.319892073161137,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-14,140.0,122.92234980303306,-17.077650196966943,17.077650196966943,291.646136249965,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-15,151.0,115.82072967532348,-35.17927032467652,35.17927032467652,1237.5810605766662,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-10-16,153.0,122.36557741384816,-30.634422586151842,30.634422586151842,938.4678471869302,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-10-17,159.0,133.01940209257145,-25.980597907428546,25.980597907428546,674.9914676274806,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-10-18,139.0,133.2868349996615,-5.713165000338506,5.713165000338506,32.64025432109288,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-19,128.0,130.68933426593338,2.6893342659333825,2.6893342659333825,7.232518793923446,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-20,122.0,133.01741348917693,11.017413489176931,11.017413489176931,121.38339999149781,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-21,124.0,133.32557100894152,9.325571008941523,9.325571008941523,86.96627464281062,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-22,133.0,127.4793276041261,-5.520672395873902,5.520672395873902,30.477823702564088,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-23,146.0,121.09570298482632,-24.904297015173682,24.904297015173682,620.2240098199887,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-24,126.0,111.8443109706688,-14.1556890293312,14.1556890293312,200.38353189512767,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-25,117.0,104.14029123336846,-12.859708766631542,12.859708766631542,165.37210956258014,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-26,105.0,105.97482549937504,0.9748254993750436,0.9748254993750436,0.9502847542318031,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-27,126.0,117.74159096220907,-8.258409037790926,8.258409037790926,68.20131983546685,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-28,115.0,130.10837460040568,15.108374600405682,15.108374600405682,228.26298306618355,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-29,99.0,130.52517674533803,31.52517674533803,31.52517674533803,993.8367688248017,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-10-30,145.0,124.61836604675304,-20.38163395324696,20.38163395324696,415.41100260414936,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-10-31,165.0,144.40027689339246,-20.59972310660754,20.59972310660754,424.34859206890064,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-11-01,162.0,151.1301578612439,-10.869842138756098,10.869842138756098,118.15346812147776,Unhealthy,Unhealthy,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-02,148.0,127.19778207323034,-20.802217926769657,20.802217926769657,432.73227067281687,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-03,96.0,106.67293080219427,10.672930802194273,10.672930802194273,113.91145190842728,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-11-04,90.0,107.74650842068354,17.74650842068354,17.74650842068354,314.9385611253918,Moderate,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-11-05,144.0,108.39037658974972,-35.60962341025028,35.60962341025028,1268.0452794198447,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-06,142.0,125.68567955262142,-16.314320447378577,16.314320447378577,266.15705165975476,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-07,120.0,114.81743372021597,-5.182566279784027,5.182566279784027,26.858993244354444,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-08,129.0,109.80775339931054,-19.192246600689458,19.192246600689458,368.34232958167604,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-09,120.0,121.88756115546208,1.8875611554620804,1.8875611554620804,3.562887115609344,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-10,116.0,111.37760283893273,-4.622397161067269,4.622397161067269,21.366555514642748,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-11,114.0,118.35469136364055,4.354691363640555,4.354691363640555,18.963336872565634,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-12,125.0,109.99264618668909,-15.007353813310914,15.007353813310914,225.22066847789762,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-13,107.0,111.56750195037519,4.567501950375188,4.567501950375188,20.86207406668115,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-14,109.0,107.37751192823146,-1.6224880717685437,1.6224880717685437,2.6324675430312072,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-15,122.0,109.09933596363676,-12.900664036363239,12.900664036363239,166.42713257911583,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-16,156.0,116.10940978194313,-39.89059021805687,39.89059021805687,1591.2591879449346,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-11-17,154.0,127.47829220755014,-26.52170779244986,26.52170779244986,703.4009842280956,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-11-18,137.0,130.0118340622858,-6.9881659377142,6.9881659377142,48.834463173028986,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-19,146.0,125.84390030143966,-20.15609969856034,20.15609969856034,406.2683550583042,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-20,144.0,126.3650282977492,-17.634971702250795,17.634971702250795,310.9922269391863,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-21,153.0,136.72172734449708,-16.278272655502917,16.278272655502917,264.982160646894,Unhealthy,Unhealthy for Sensitive Groups,False,AQI_t+1,SVR + StandardScaler + Recency
2025-11-22,157.0,153.84978073363257,-3.1502192663674293,3.1502192663674293,9.923881426192544,Unhealthy,Unhealthy,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-23,157.0,157.06647479798147,0.0664747979814706,0.0664747979814706,0.004418898766677328,Unhealthy,Unhealthy,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-24,134.0,132.1921372187291,-1.8078627812708987,1.8078627812708987,3.2683678359045496,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-25,117.0,127.26519656415334,10.265196564153342,10.265196564153342,105.37426050070559,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-26,108.0,123.5895406070616,15.589540607061593,15.589540607061593,243.03377633922236,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-27,105.0,122.03811161091181,17.038111610911812,17.038111610911812,290.2972472658879,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
2025-11-28,120.0,132.61797243695418,12.617972436954176,12.617972436954176,159.21322841973532,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups,True,AQI_t+1,SVR + StandardScaler + Recency
